Well,DEPTH,DT,DEN,NEU,PHIE,GR,Facies,Core_Perm,Core_POR,Zone
42/13a-A5Z,12031.5,74.40000153,2.528100014,0.152700007,0.108800001,43.95190048,-999.25,-999.25,-999.25,5
42/13a-A5Z,12032,74.40000153,2.548599958,0.150900006,0.103100002,44.13090134,-999.25,-999.25,-999.25,5
42/13a-A5Z,12032.5,73.59999847,2.497200012,0.144899994,0.109800004,44.08879852,-999.25,-999.25,-999.25,5
42/13a-A5Z,12033,73.59999847,2.435199976,0.140699998,0.125200003,42.62789917,-999.25,-999.25,-999.25,5
42/13a-A5Z,12033.5,73.59999847,2.421700001,0.136099994,0.122199997,44.85919952,-999.25,-999.25,-999.25,5
42/13a-A5Z,12034,72.80000305,2.415600061,0.135800004,0.123400003,44.91529846,-999.25,-999.25,-999.25,5
42/13a-A5Z,12034.5,72.80000305,2.443200111,0.135199994,0.117299996,44.08150101,-999.25,-999.25,-999.25,5
42/13a-A5Z,12035,72.80000305,2.433300018,0.133000001,0.113499999,47.0768013,-999.25,-999.25,-999.25,5
42/13a-A5Z,12035.5,74.40000153,2.443700075,0.130799994,0.1061,49.07500076,-999.25,-999.25,-999.25,5
42/13a-A5Z,12036,74.40000153,2.404700041,0.128399998,0.116599999,47.75460053,-999.25,-999.25,-999.25,5
42/13a-A5Z,12036.5,74.40000153,2.400300026,0.126599997,0.112800002,49.92169952,-999.25,-999.25,-999.25,5
42/13a-A5Z,12037,74.40000153,2.388799906,0.1241,0.108900003,52.81209946,-999.25,-999.25,-999.25,5
42/13a-A5Z,12037.5,74.40000153,2.391000032,0.123999998,0.106200002,54.09970093,-999.25,-999.25,-999.25,5
42/13a-A5Z,12038,75.19999695,2.388400078,0.123499997,0.112000004,50.83050156,-999.25,-999.25,-999.25,5
42/13a-A5Z,12038.5,75.19999695,2.394500017,0.123999998,0.123400003,43.54529953,-999.25,-999.25,-999.25,5
42/13a-A5Z,12039,75.19999695,2.369899988,0.123499997,0.141800001,36.14720154,-999.25,-999.25,-999.25,5
42/13a-A5Z,12039.5,75.19999695,2.347899914,0.120300002,0.1523,31.95490074,-999.25,-999.25,-999.25,5
42/13a-A5Z,12040,75.19999695,2.327300072,0.115999997,0.153300002,32.59619904,-999.25,-999.25,-999.25,5
42/13a-A5Z,12040.5,75.19999695,2.340899944,0.111100003,0.144500002,33.81880188,-999.25,-999.25,-999.25,5
42/13a-A5Z,12041,75.19999695,2.34890008,0.1105,0.142299995,33.75400162,-999.25,-999.25,-999.25,5
42/13a-A5Z,12041.5,74.40000153,2.360500097,0.114399999,0.140499994,34.69960022,-999.25,-999.25,-999.25,5
42/13a-A5Z,12042,74.40000153,2.383899927,0.120099999,0.137099996,35.52050018,-999.25,-999.25,-999.25,5
42/13a-A5Z,12042.5,73.59999847,2.413700104,0.124200001,0.133399993,34.87870026,-999.25,-999.25,-999.25,5
42/13a-A5Z,12043,73.59999847,2.424799919,0.124700002,0.121699996,40.3056984,-999.25,-999.25,-999.25,5
42/13a-A5Z,12043.5,73.59999847,2.378299952,0.124300003,0.123000003,46.18730164,-999.25,-999.25,-999.25,5
42/13a-A5Z,12044,71.73329926,2.332099915,0.1241,0.126200005,50.7981987,-999.25,-999.25,-999.25,5
42/13a-A5Z,12044.5,69.86669922,2.308500052,0.127599999,0.138799995,48.25450134,-999.25,-999.25,-999.25,5
42/13a-A5Z,12045,68,2.325500011,0.132799998,0.1417,46.37239838,-999.25,-999.25,-999.25,5
42/13a-A5Z,12045.5,68,2.333300114,0.140300006,0.149000004,43.97430039,-999.25,-999.25,-999.25,5
42/13a-A5Z,12046,68,2.343400002,0.143399999,0.154599994,40.27130127,-999.25,-999.25,-999.25,5
42/13a-A5Z,12046.5,74.40000153,2.315299988,0.144899994,0.160899997,41.43259811,-999.25,-999.25,-999.25,5
42/13a-A5Z,12047,74.66670227,2.247499943,0.144600004,0.172800005,45.49430084,-999.25,-999.25,-999.25,5
42/13a-A5Z,12047.5,74.9332962,2.104599953,0.153500006,0.123499997,51.38690186,-999.25,-999.25,-999.25,5
42/13a-A5Z,12048,75.19999695,2.077800036,0.166800007,0.115800001,58.42770004,-999.25,-999.25,-999.25,6
42/13a-A5Z,12048.5,75.46669769,2.286299944,0.189300001,0.075300001,77.75140381,-999.25,-999.25,-999.25,6
42/13a-A5Z,12049,75.73329926,2.508300066,0.219600007,0.065499999,95.9240036,-999.25,-999.25,-999.25,6
42/13a-A5Z,12049.5,76,2.617899895,0.262499988,0.066699997,92.64849854,-999.25,-999.25,-999.25,6
42/13a-A5Z,12050,76,2.546299934,0.288599998,0.041200001,88.99089813,-999.25,-999.25,-999.25,6
42/13a-A5Z,12050.5,76,2.517800093,0.28670001,0.048700001,87.40129852,-999.25,-999.25,-999.25,6
42/13a-A5Z,12051,73.59999847,2.549000025,0.262400001,0.048300002,87.49690247,-999.25,-999.25,-999.25,6
42/13a-A5Z,12051.5,73.59999847,2.566900015,0.234099999,0.033,90.92449951,-999.25,-999.25,-999.25,6
42/13a-A5Z,12052,69.59999847,2.610399962,0.211099997,0.0217,90.84249878,-999.25,-999.25,-999.25,6
42/13a-A5Z,12052.5,69.59999847,2.65199995,0.198799998,0.0042,91.71579742,-999.25,-999.25,-999.25,6
42/13a-A5Z,12053,68.80000305,2.678600073,0.202700004,0.0001,97.24569702,-999.25,-999.25,-999.25,6
42/13a-A5Z,12053.5,68.80000305,2.653800011,0.211999998,0.02,84.58350372,-999.25,-999.25,-999.25,6
42/13a-A5Z,12054,68.80000305,2.637000084,0.216700003,0.0178,90.04049683,-999.25,-999.25,-999.25,6
42/13a-A5Z,12054.5,68.80000305,2.631799936,0.212099999,0.0146,92.00430298,-999.25,-999.25,-999.25,6
42/13a-A5Z,12055,68.80000305,2.658499956,0.206699997,0.0119,87.00060272,-999.25,-999.25,-999.25,6
42/13a-A5Z,12055.5,69.59999847,2.689800024,0.200200006,0.0266,75.18080139,-999.25,-999.25,-999.25,6
42/13a-A5Z,12056,68.80000305,2.736000061,0.193200007,0.0001,80.74369812,-999.25,-999.25,-999.25,6
42/13a-A5Z,12056.5,68.80000305,2.759200096,0.186100006,0.0001,82.78720093,-999.25,-999.25,-999.25,6
42/13a-A5Z,12057,68.80000305,2.762300015,0.180500001,0.0001,80.85690308,-999.25,-999.25,-999.25,6
42/13a-A5Z,12057.5,68.80000305,2.792599917,0.178499997,0.0001,77.79360199,-999.25,-999.25,-999.25,6
42/13a-A5Z,12058,68.80000305,2.772599936,0.177100003,0.0001,78.93250275,-999.25,-999.25,-999.25,6
42/13a-A5Z,12058.5,63.20000076,2.793900013,0.176400006,0.0001,77.41429901,-999.25,-999.25,-999.25,6
42/13a-A5Z,12059,63.20000076,2.778700113,0.1787,0.0001,78.46489716,-999.25,-999.25,-999.25,6
42/13a-A5Z,12059.5,61.59999847,2.770699978,0.181199998,0.0001,83.73989868,-999.25,-999.25,-999.25,6
42/13a-A5Z,12060,61.59999847,2.729000092,0.185900003,0.0001,90.12449646,-999.25,-999.25,-999.25,6
42/13a-A5Z,12060.5,62.40000153,2.72329998,0.190300003,0.0001,88.56690216,-999.25,-999.25,-999.25,6
42/13a-A5Z,12061,62.40000153,2.70359993,0.202900007,0.0001,96.16950226,-999.25,-999.25,-999.25,6
42/13a-A5Z,12061.5,67.19999695,2.693599939,0.217299998,0.0001,110.0295029,-999.25,-999.25,-999.25,6
42/13a-A5Z,12062,67.19999695,2.639899969,0.240199998,0.0022,108.9207001,-999.25,-999.25,-999.25,6
42/13a-A5Z,12062.5,67.19999695,2.645800114,0.254700005,0.0015,111.0242996,-999.25,-999.25,-999.25,6
42/13a-A5Z,12063,69.59999847,2.644200087,0.266600013,0.0001,123.4150009,-999.25,-999.25,-999.25,6
42/13a-A5Z,12063.5,69.59999847,2.654500008,0.268400013,0.0004,117.5811997,-999.25,-999.25,-999.25,6
42/13a-A5Z,12064,69.59999847,2.691099882,0.26789999,0.0001,115.6039963,-999.25,-999.25,-999.25,6
42/13a-A5Z,12064.5,67.19999695,2.75,0.268099994,0.0001,125.0342026,-999.25,-999.25,-999.25,6
42/13a-A5Z,12065,67.19999695,2.715699911,0.268400013,0.0001,123.2302017,-999.25,-999.25,-999.25,6
42/13a-A5Z,12065.5,63.20000076,2.686399937,0.270099998,0.0001,111.7397003,-999.25,-999.25,-999.25,6
42/13a-A5Z,12066,63.20000076,2.635699987,0.268400013,0.0005,116.1141968,-999.25,-999.25,-999.25,6
42/13a-A5Z,12066.5,66.40000153,2.635299921,0.267399997,0.0007,114.6668015,-999.25,-999.25,-999.25,6
42/13a-A5Z,12067,66.40000153,2.631700039,0.274300009,0.0003,118.2425995,-999.25,-999.25,-999.25,6
42/13a-A5Z,12067.5,66.40000153,2.599299908,0.285100013,0.0001,129.9100952,-999.25,-999.25,-999.25,6
42/13a-A5Z,12068,66.40000153,2.635699987,0.303499997,0.0001,124.8110962,-999.25,-999.25,-999.25,6
42/13a-A5Z,12068.5,67.19999695,2.661299944,0.3116,0.0003,119.4539032,-999.25,-999.25,-999.25,6
42/13a-A5Z,12069,67.19999695,2.70720005,0.309199989,0.0001,116.8293991,-999.25,-999.25,-999.25,6
42/13a-A5Z,12069.5,67.19999695,2.679500103,0.303200007,0.0012,112.2652969,-999.25,-999.25,-999.25,6
42/13a-A5Z,12070,67.19999695,2.718800068,0.295899987,0.0038,105.7969971,-999.25,-999.25,-999.25,6
42/13a-A5Z,12070.5,67.19999695,2.786299944,0.287299991,0.0001,109.2911987,-999.25,-999.25,-999.25,6
42/13a-A5Z,12071,66.40000153,2.808199883,0.279599994,0.0001,110.2250977,-999.25,-999.25,-999.25,6
42/13a-A5Z,12071.5,66.40000153,2.788599968,0.278899998,0.0001,108.9344025,-999.25,-999.25,-999.25,6
42/13a-A5Z,12072,65.59999847,2.700900078,0.28670001,0.0001,109.8828964,-999.25,-999.25,-999.25,6
42/13a-A5Z,12072.5,65.59999847,2.736799955,0.290800005,0.0001,110.464798,-999.25,-999.25,-999.25,6
42/13a-A5Z,12073,65.59999847,2.804500103,0.29519999,0.0001,109.1986008,-999.25,-999.25,-999.25,6
42/13a-A5Z,12073.5,65.59999847,2.833600044,0.296400011,0.0001,110.7743988,-999.25,-999.25,-999.25,6
42/13a-A5Z,12074,65.59999847,2.733400106,0.292699993,0.0001,111.7472992,-999.25,-999.25,-999.25,6
42/13a-A5Z,12074.5,65.59999847,2.622400045,0.288899988,0.0015,111.0007019,-999.25,-999.25,-999.25,6
42/13a-A5Z,12075,65.59999847,2.578299999,0.290499985,0.0015,111.0858994,-999.25,-999.25,-999.25,6
42/13a-A5Z,12075.5,65.59999847,2.617399931,0.293799996,0.0001,126.7680969,-999.25,-999.25,-999.25,6
42/13a-A5Z,12076,68,2.619699955,0.300599992,0.0001,133.8802948,-999.25,-999.25,-999.25,7
42/13a-A5Z,12076.5,68,2.619999886,0.298400015,0.0001,141.6669006,-999.25,-999.25,-999.25,7
42/13a-A5Z,12077,68.80000305,2.618799925,0.304399997,0.0001,143.8739014,-999.25,-999.25,-999.25,7
42/13a-A5Z,12077.5,70.40000153,2.638900042,0.301099986,0.0001,148.2875061,-999.25,-999.25,-999.25,7
42/13a-A5Z,12078,70.40000153,2.654299974,0.296700001,0.0001,166.5370026,-999.25,-999.25,-999.25,7
42/13a-A5Z,12078.5,68.80000305,2.692399979,0.290499985,0.0001,157.7023926,-999.25,-999.25,-999.25,7
42/13a-A5Z,12079,68.80000305,2.704799891,0.294400007,0.0001,149.6156006,-999.25,-999.25,-999.25,7
42/13a-A5Z,12079.5,68,2.717799902,0.306300014,0.0001,145.2765961,-999.25,-999.25,-999.25,7
42/13a-A5Z,12080,68,2.727499962,0.305999994,0.0001,142.2266998,-999.25,-999.25,-999.25,7
42/13a-A5Z,12080.5,67.19999695,2.707700014,0.301699996,0.0001,129.5525971,-999.25,-999.25,-999.25,7
42/13a-A5Z,12081,66.40000153,2.717700005,0.290199995,0.0001,122.5129013,-999.25,-999.25,-999.25,7
42/13a-A5Z,12081.5,66.40000153,2.701100111,0.294800013,0.0001,136.9044952,-999.25,-999.25,-999.25,7
42/13a-A5Z,12082,66.40000153,2.719899893,0.290600002,0.0001,139.5272064,-999.25,-999.25,-999.25,7
42/13a-A5Z,12082.5,66.40000153,2.700799942,0.287699997,0.0001,137.5814972,-999.25,-999.25,-999.25,7
42/13a-A5Z,12083,66.40000153,2.717400074,0.27579999,0.0001,134.8780975,-999.25,-999.25,-999.25,7
42/13a-A5Z,12083.5,66.40000153,2.757400036,0.262300015,0.0001,126.3701019,-999.25,-999.25,-999.25,7
42/13a-A5Z,12084,65.59999847,2.75819993,0.252799988,0.0001,122.8432007,-999.25,-999.25,-999.25,7
42/13a-A5Z,12084.5,66.40000153,2.741100073,0.243599996,0.0001,116.4692001,-999.25,-999.25,-999.25,7
42/13a-A5Z,12085,64.80000305,2.686800003,0.245800003,0.0001,114.4990006,-999.25,-999.25,-999.25,7
42/13a-A5Z,12085.5,65.59999847,2.703700066,0.250400007,0.0001,126.9561997,-999.25,-999.25,-999.25,7
42/13a-A5Z,12086,65.59999847,2.708300114,0.255100012,0.0001,129.7366028,-999.25,-999.25,-999.25,7
42/13a-A5Z,12086.5,65.59999847,2.705800057,0.258100003,0.0001,128.0960999,-999.25,-999.25,-999.25,7
42/13a-A5Z,12087,66.40000153,2.710799933,0.265300006,0.0001,130.0404968,-999.25,-999.25,-999.25,7
42/13a-A5Z,12087.5,66.40000153,2.70359993,0.275299996,0.0001,132.5106049,-999.25,-999.25,-999.25,7
42/13a-A5Z,12088,67.19999695,2.701100111,0.281899989,0.0001,130.8905029,-999.25,-999.25,-999.25,7
42/13a-A5Z,12088.5,66.40000153,2.664999962,0.283699989,0.0001,134.3878021,-999.25,-999.25,-999.25,7
42/13a-A5Z,12089,67.19999695,2.654799938,0.28459999,0.0001,133.9217987,-999.25,-999.25,-999.25,7
42/13a-A5Z,12089.5,67.19999695,2.680799961,0.285400003,0.0001,134.4243012,-999.25,-999.25,-999.25,7
42/13a-A5Z,12090,67.19999695,2.728100061,0.285400003,0.0001,135.6717987,-999.25,-999.25,-999.25,7
42/13a-A5Z,12090.5,67.19999695,2.750999928,0.283199996,0.0001,134.4210968,-999.25,-999.25,-999.25,7
42/13a-A5Z,12091,67.19999695,2.826299906,0.2861,0.0001,127.4567032,-999.25,-999.25,-999.25,7
42/13a-A5Z,12091.5,64.80000305,2.769000053,0.294,0.0001,121.737999,-999.25,-999.25,-999.25,7
42/13a-A5Z,12092,64.80000305,2.672899962,0.300399989,0.0001,122.0717011,-999.25,-999.25,-999.25,7
42/13a-A5Z,12092.5,65.59999847,2.545799971,0.292899996,0.0053,103.9073029,-999.25,-999.25,-999.25,7
42/13a-A5Z,12093,66.40000153,2.543600082,0.284399986,0.018200001,95.63950348,-999.25,-999.25,-999.25,7
42/13a-A5Z,12093.5,66.40000153,2.617300034,0.278499991,0.0064,102.7049027,-999.25,-999.25,-999.25,7
42/13a-A5Z,12094,66.40000153,2.633899927,0.282299995,0.0004,117.6063995,-999.25,-999.25,-999.25,7
42/13a-A5Z,12094.5,67.19999695,2.682600021,0.280900002,0.0001,119.8684998,-999.25,-999.25,-999.25,7
42/13a-A5Z,12095,66.40000153,2.78670001,0.288199991,0.0001,119.089798,-999.25,-999.25,-999.25,7
42/13a-A5Z,12095.5,65.59999847,2.846899986,0.297100008,0.0001,121.4813004,-999.25,-999.25,-999.25,7
42/13a-A5Z,12096,64.80000305,2.787100077,0.300000012,0.0001,107.2080002,-999.25,-999.25,-999.25,7
42/13a-A5Z,12096.5,63.20000076,2.69630003,0.289999992,0.0156,96.78130341,-999.25,-999.25,-999.25,7
42/13a-A5Z,12097,64.80000305,2.640100002,0.272100002,0.0091,100.4585037,-999.25,-999.25,-999.25,7
42/13a-A5Z,12097.5,64.80000305,2.667599917,0.25850001,0.0033,106.6331024,-999.25,-999.25,-999.25,7
42/13a-A5Z,12098,65.59999847,2.65960002,0.257099986,0.0023,108.7488022,-999.25,-999.25,-999.25,7
42/13a-A5Z,12098.5,66.40000153,2.668600082,0.267199993,0.002,109.5478973,-999.25,-999.25,-999.25,7
42/13a-A5Z,12099,66.40000153,2.7427001,0.287999988,0.0001,110.8668976,-999.25,-999.25,-999.25,7
42/13a-A5Z,12099.5,68,2.715199947,0.291599989,0.0001,108.8490982,-999.25,-999.25,-999.25,7
42/13a-A5Z,12100,67.19999695,2.699100018,0.294200003,0.0082,101.1230011,-999.25,-999.25,-999.25,7
42/13a-A5Z,12100.5,67.19999695,2.624300003,0.286799997,0.0032,106.7565994,-999.25,-999.25,-999.25,7
42/13a-A5Z,12101,68,2.644500017,0.30340001,0.0003,118.7440033,-999.25,-999.25,-999.25,7
42/13a-A5Z,12101.5,68,2.645400047,0.309899986,0.0002,121.8275986,-999.25,-999.25,-999.25,7
42/13a-A5Z,12102,68.80000305,2.643300057,0.315100014,0.0001,129.5,-999.25,-999.25,-999.25,7
42/13a-A5Z,12102.5,69.59999847,2.645499945,0.318599999,0.0001,128.8146973,-999.25,-999.25,-999.25,7
42/13a-A5Z,12103,70.40000153,2.619699955,0.341800004,0.0001,128.9143066,-999.25,-999.25,-999.25,7
42/13a-A5Z,12103.5,69.59999847,2.65199995,0.354699999,0.0001,130.7120972,-999.25,-999.25,-999.25,7
42/13a-A5Z,12104,70.40000153,2.646500111,0.352800012,0.0001,124.8110962,-999.25,-999.25,-999.25,7
42/13a-A5Z,12104.5,69.59999847,2.683700085,0.337599993,0.0002,119.8163986,-999.25,-999.25,-999.25,7
42/13a-A5Z,12105,69.59999847,2.672699928,0.339399993,0.0001,125.6047974,-999.25,-999.25,-999.25,7
42/13a-A5Z,12105.5,68.80000305,2.683399916,0.350400001,0.0001,128.6755981,-999.25,-999.25,-999.25,7
42/13a-A5Z,12106,68.80000305,2.65899992,0.363799989,0.0001,129.4676056,-999.25,-999.25,-999.25,7
42/13a-A5Z,12106.5,72,2.609200001,0.376300007,0.0001,129.5122986,-999.25,-999.25,-999.25,7
42/13a-A5Z,12107,69.59999847,2.560600042,0.381500006,0.0001,127.7013016,-999.25,-999.25,-999.25,7
42/13a-A5Z,12107.5,74.40000153,2.479300022,0.381099999,0.0001,127.9431992,-999.25,-999.25,-999.25,7
42/13a-A5Z,12108,76.80000305,2.53760004,0.389899999,0.0001,125.5130005,-999.25,-999.25,-999.25,7
42/13a-A5Z,12108.5,76.80000305,2.640500069,0.416299999,0.0001,122.2015991,-999.25,-999.25,-999.25,7
42/13a-A5Z,12109,67.19999695,2.636600018,0.437099993,0.0047,104.6378021,-999.25,-999.25,-999.25,7
42/13a-A5Z,12109.5,75.19999695,2.617500067,0.441700012,0.009,100.5093994,-999.25,-999.25,-999.25,7
42/13a-A5Z,12110,73.59999847,2.571899891,0.426800013,0.007,102.0988007,-999.25,-999.25,-999.25,7
42/13a-A5Z,12110.5,72,2.663599968,0.402700007,0.0088,100.6654968,-999.25,-999.25,-999.25,7
42/13a-A5Z,12111,69.59999847,2.679199934,0.359200001,0.0074,101.7449036,-999.25,-999.25,-999.25,7
42/13a-A5Z,12111.5,68.80000305,2.684499979,0.300500006,0.014,97.5306015,-999.25,-999.25,-999.25,7
42/13a-A5Z,12112,68.80000305,2.690599918,0.249899998,0.0197,91.14600372,-999.25,-999.25,-999.25,7
42/13a-A5Z,12112.5,70.40000153,2.647200108,0.215800002,0.0151,89.67209625,-999.25,-999.25,-999.25,9
42/13a-A5Z,12113,69.59999847,2.645100117,0.198300004,0.0022,95.43489838,-999.25,-999.25,-999.25,9
42/13a-A5Z,12113.5,68.80000305,2.66779995,0.201399997,0.0001,98.94529724,-999.25,-999.25,-999.25,9
42/13a-A5Z,12114,68,2.704799891,0.205500007,0.0001,105.0346985,-999.25,-999.25,-999.25,9
42/13a-A5Z,12114.5,68,2.682899952,0.208800003,0.0001,97.6765976,-999.25,-999.25,-999.25,9
42/13a-A5Z,12115,68,2.639100075,0.196199998,0.0064,92.20439911,-999.25,-999.25,-999.25,9
42/13a-A5Z,12115.5,68.80000305,2.604700089,0.181299999,0.0075,96.89109802,-999.25,-999.25,-999.25,9
42/13a-A5Z,12116,70.40000153,2.595000029,0.1699,0.0001,98.9437027,-999.25,-999.25,-999.25,9
42/13a-A5Z,12116.5,70.40000153,2.616699934,0.164499998,0.0001,99.69139862,-999.25,-999.25,-999.25,9
42/13a-A5Z,12117,70.40000153,2.638799906,0.170599997,0.0001,96.42449951,-999.25,-999.25,-999.25,9
42/13a-A5Z,12117.5,69.59999847,2.64470005,0.169300005,0.0109,78.97899628,-999.25,-999.25,-999.25,9
42/13a-A5Z,12118,67.19999695,2.659199953,0.158999994,0.0114,73.30419922,-999.25,-999.25,-999.25,9
42/13a-A5Z,12118.5,66.40000153,2.635400057,0.140200004,0.0151,69.00119782,-999.25,-999.25,-999.25,9
42/13a-A5Z,12119,65.59999847,2.614099979,0.122299999,0.005,74.1210022,-999.25,-999.25,-999.25,9
42/13a-A5Z,12119.5,66.40000153,2.572400093,0.118199997,0.0001,86.70529938,-999.25,-999.25,-999.25,9
42/13a-A5Z,12120,67.19999695,2.572099924,0.125400007,0.0001,100.4587021,-999.25,-999.25,-999.25,9
42/13a-A5Z,12120.5,69.59999847,2.590199947,0.141000003,0.0001,102.0510025,-999.25,-999.25,-999.25,9
42/13a-A5Z,12121,68.80000305,2.604199886,0.153400004,0.0001,107.7471008,-999.25,-999.25,-999.25,9
42/13a-A5Z,12121.5,68.80000305,2.61680007,0.159700006,0.0001,108.8488998,-999.25,-999.25,-999.25,9
42/13a-A5Z,12122,69.59999847,2.60890007,0.163800001,0.0001,104.8367004,-999.25,-999.25,-999.25,9
42/13a-A5Z,12122.5,68.80000305,2.605999947,0.169499993,0.0001,100.9476013,-999.25,-999.25,-999.25,9
42/13a-A5Z,12123,67.19999695,2.603899956,0.174999997,0.0001,101.6368027,-999.25,-999.25,-999.25,9
42/13a-A5Z,12123.5,68,2.601999998,0.177699998,0.0001,103.4561997,-999.25,-999.25,-999.25,9
42/13a-A5Z,12124,68,2.609299898,0.176799998,0.0001,100.3085022,-999.25,-999.25,-999.25,9
42/13a-A5Z,12124.5,71.19999695,2.626699925,0.170699999,0.0001,98.74330139,-999.25,-999.25,-999.25,9
42/13a-A5Z,12125,69.59999847,2.688600063,0.170300007,0.0001,96.33119965,-999.25,-999.25,-999.25,9
42/13a-A5Z,12125.5,69.59999847,2.710000038,0.1699,0.0001,95.59690094,-999.25,-999.25,-999.25,9
42/13a-A5Z,12126,69.59999847,2.792999983,0.179100007,0.0001,93.00330353,-999.25,-999.25,-999.25,9
42/13a-A5Z,12126.5,69.59999847,2.85619998,0.187900007,0.0001,79.28289795,-999.25,-999.25,-999.25,9
42/13a-A5Z,12127,68,2.905800104,0.196700007,0.0001,59.35889816,-999.25,-999.25,-999.25,9
42/13a-A5Z,12127.5,67.19999695,2.815500021,0.196899995,0.037700001,50.02809906,-999.25,-999.25,-999.25,9
42/13a-A5Z,12128,67.19999695,2.696199894,0.184400007,0.0722,52.36529923,-999.25,-999.25,-999.25,9
42/13a-A5Z,12128.5,68.80000305,2.622900009,0.169300005,0.0255,73.81880188,-999.25,-999.25,-999.25,9
42/13a-A5Z,12129,68,2.58739996,0.1602,0.015900001,83.23590088,-999.25,-999.25,-999.25,9
42/13a-A5Z,12129.5,64.80000305,2.586699963,0.159500003,0.0001,95.83630371,-999.25,-999.25,-999.25,9
42/13a-A5Z,12130,68,2.599100113,0.164800003,0.0001,96.24839783,-999.25,-999.25,-999.25,9
42/13a-A5Z,12130.5,66.40000153,2.638499975,0.174400002,0.0001,95.94360352,-999.25,-999.25,-999.25,9
42/13a-A5Z,12131,66.40000153,2.661200047,0.196099997,0.0001,106.8694,-999.25,-999.25,-999.25,9
42/13a-A5Z,12131.5,66.40000153,2.665299892,0.220699996,0.0001,120.8167038,-999.25,-999.25,-999.25,9
42/13a-A5Z,12132,66.40000153,2.66050005,0.251599997,0.0001,116.5267029,-999.25,-999.25,-999.25,9
42/13a-A5Z,12132.5,66.40000153,2.646399975,0.268999994,0.0002,121.5147018,-999.25,-999.25,-999.25,9
42/13a-A5Z,12133,67.19999695,2.651499987,0.279100001,0.0012,112.3628006,-999.25,-999.25,-999.25,9
42/13a-A5Z,12133.5,67.19999695,2.651000023,0.283899993,0.0001,123.0623016,-999.25,-999.25,-999.25,9
42/13a-A5Z,12134,67.19999695,2.657200098,0.287600011,0.0001,126.2399979,-999.25,-999.25,-999.25,9
42/13a-A5Z,12134.5,67.19999695,2.636499882,0.288199991,0.0001,130.3143005,-999.25,-999.25,-999.25,9
42/13a-A5Z,12135,68,2.631299973,0.284000009,0.0001,125.8813019,-999.25,-999.25,-999.25,9
42/13a-A5Z,12135.5,68,2.628700018,0.280099988,0.0001,125.157898,-999.25,-999.25,-999.25,9
42/13a-A5Z,12136,66.40000153,2.636699915,0.280499995,0.0001,123.5354004,-999.25,-999.25,-999.25,9
42/13a-A5Z,12136.5,65.59999847,2.633899927,0.287299991,0.0006,115.9304962,-999.25,-999.25,-999.25,9
42/13a-A5Z,12137,64.80000305,2.655100107,0.287299991,0.0007,114.5643997,-999.25,-999.25,-999.25,9
42/13a-A5Z,12137.5,64,2.644900084,0.285400003,0.005,104.1639023,-999.25,-999.25,-999.25,9
42/13a-A5Z,12138,64,2.638000011,0.2764,0.0036,106.1570969,-999.25,-999.25,-999.25,9
42/13a-A5Z,12138.5,64.80000305,2.614099979,0.2755,0.0057,103.4338989,-999.25,-999.25,-999.25,9
42/13a-A5Z,12139,66.40000153,2.631799936,0.275900006,0.0052,103.9168015,-999.25,-999.25,-999.25,9
42/13a-A5Z,12139.5,66.40000153,2.63409996,0.278800011,0.0021,109.1650009,-999.25,-999.25,-999.25,9
42/13a-A5Z,12140,66.40000153,2.635799885,0.284799993,0.0016,110.5122986,-999.25,-999.25,-999.25,9
42/13a-A5Z,12140.5,67.19999695,2.621299982,0.291500002,0.0013,111.8116989,-999.25,-999.25,-999.25,9
42/13a-A5Z,12141,66.40000153,2.616400003,0.294800013,0.0036,106.149498,-999.25,-999.25,-999.25,9
42/13a-A5Z,12141.5,66.40000153,2.642699957,0.302700013,0.0031,107.0858002,-999.25,-999.25,-999.25,9
42/13a-A5Z,12142,66.40000153,2.670900106,0.305400014,0.0061,103.0271988,-999.25,-999.25,-999.25,9
42/13a-A5Z,12142.5,66.40000153,2.700900078,0.307999998,0.0059,103.1638031,-999.25,-999.25,-999.25,9
42/13a-A5Z,12143,66.40000153,2.664099932,0.301899999,0.001,112.8865967,-999.25,-999.25,-999.25,9
42/13a-A5Z,12143.5,67.19999695,2.631400108,0.296900004,0.0005,116.2785034,-999.25,-999.25,-999.25,9
42/13a-A5Z,12144,67.19999695,2.582900047,0.292400003,0.0003,119.350502,-999.25,-999.25,-999.25,9
42/13a-A5Z,12144.5,68,2.595900059,0.301099986,0.0001,123.1443024,-999.25,-999.25,-999.25,9
42/13a-A5Z,12145,68,2.59920001,0.321399987,0.0001,127.3354034,-999.25,-999.25,-999.25,9
42/13a-A5Z,12145.5,68,2.625999928,0.34920001,0.0001,127.3618012,-999.25,-999.25,-999.25,9
42/13a-A5Z,12146,68.80000305,2.620199919,0.368400008,0.0001,128.5428009,-999.25,-999.25,-999.25,9
42/13a-A5Z,12146.5,68.80000305,2.638400078,0.367799997,0.0001,127.4582977,-999.25,-999.25,-999.25,9
42/13a-A5Z,12147,68.80000305,2.63319993,0.358900011,0.0001,128.2158966,-999.25,-999.25,-999.25,9
42/13a-A5Z,12147.5,68.80000305,2.618900061,0.344500005,0.0001,125.1605988,-999.25,-999.25,-999.25,9
42/13a-A5Z,12148,68,2.595900059,0.342799991,0.0001,122.4213028,-999.25,-999.25,-999.25,9
